branin,neg_branin
105.04648,-105.04648
77.598012,-77.598012
95.335909,-95.335909
0.93024172,-0.93024172
128.79893,-128.79893
11.08069,-11.08069
5.3607894,-5.3607894
15.185476,-15.185476
64.548716,-64.548716
48.311878,-48.311878
112.76423,-112.76423
19.76708,-19.76708
84.218425,-84.218425
22.181275,-22.181275
14.034533,-14.034533
43.939195,-43.939195
195.27841,-195.27841
258.2339,-258.2339
21.26825,-21.26825
10.338193,-10.338193
56.172722,-56.172722
22.667522,-22.667522
13.989505,-13.989505
6.7953445,-6.7953445
121.81968,-121.81968
47.846951,-47.846951
27.413353,-27.413353
43.814912,-43.814912
73.177448,-73.177448
20.022089,-20.022089
5.0099655,-5.0099655
10.685501,-10.685501
75.088476,-75.088476
62.765257,-62.765257
55.693926,-55.693926
2.1740303,-2.1740303
166.81546,-166.81546
26.725763,-26.725763
1.3804879,-1.3804879
5.2198547,-5.2198547
127.6275,-127.6275
106.43774,-106.43774
48.857884,-48.857884
27.09607,-27.09607
44.443562,-44.443562
19.174202,-19.174202
9.506338,-9.506338
21.602947,-21.602947
69.610573,-69.610573
115.01138,-115.01138
72.972472,-72.972472
6.4137997,-6.4137997
143.40959,-143.40959
6.2254893,-6.2254893
10.19837,-10.19837
26.75258,-26.75258
39.198074,-39.198074
15.43815,-15.43815
94.656978,-94.656978
13.657041,-13.657041
161.37352,-161.37352
73.490814,-73.490814
59.236145,-59.236145
27.942474,-27.942474
128.90267,-128.90267
95.324843,-95.324843
28.995916,-28.995916
15.40231,-15.40231
121.71157,-121.71157
12.692048,-12.692048
6.4359802,-6.4359802
4.2778422,-4.2778422
74.304147,-74.304147
63.149431,-63.149431
37.456195,-37.456195
49.09525,-49.09525
71.674214,-71.674214
22.352923,-22.352923
1.4708173,-1.4708173
15.55454,-15.55454
55.616526,-55.616526
100.01049,-100.01049
31.922259,-31.922259
2.3566659,-2.3566659
194.24378,-194.24378
18.52809,-18.52809
5.6233094,-5.6233094
12.640385,-12.640385
64.655967,-64.655967
22.728117,-22.728117
130.33895,-130.33895
16.497764,-16.497764
138.27598,-138.27598
37.441599,-37.441599
71.363036,-71.363036
34.162253,-34.162253
163.78006,-163.78006
181.04151,-181.04151
42.27955,-42.27955
4.7439376,-4.7439376
78.685499,-78.685499
17.868663,-17.868663
0.47835596,-0.47835596
1.45183,-1.45183
49.277194,-49.277194
30.561806,-30.561806
65.970689,-65.970689
21.079694,-21.079694
123.58868,-123.58868
36.903276,-36.903276
13.459665,-13.459665
27.491129,-27.491129
131.20743,-131.20743
174.67384,-174.67384
21.466103,-21.466103
35.880044,-35.880044
84.029943,-84.029943
7.2906454,-7.2906454
46.93288,-46.93288
4.0503079,-4.0503079
164.87037,-164.87037
93.205334,-93.205334
52.491498,-52.491498
23.679935,-23.679935
33.128265,-33.128265
15.768115,-15.768115
18.987551,-18.987551
15.17825,-15.17825
113.38029,-113.38029
64.553822,-64.553822
84.412707,-84.412707
2.0127377,-2.0127377
137.82081,-137.82081
11.679635,-11.679635
6.840015,-6.840015
11.319702,-11.319702
151.4638,-151.4638
90.999904,-90.999904
40.867994,-40.867994
32.383464,-32.383464
32.152862,-32.152862
21.825878,-21.825878
0.43990969,-0.43990969
18.831625,-18.831625
102.85948,-102.85948
152.94087,-152.94087
52.278594,-52.278594
1.7584525,-1.7584525
103.92468,-103.92468
8.0079141,-8.0079141
8.0699584,-8.0699584
28.046912,-28.046912
50.84266,-50.84266
17.759878,-17.759878
81.414825,-81.414825
17.720351,-17.720351
138.21285,-138.21285
50.145955,-50.145955
21.64218,-21.64218
21.256028,-21.256028
161.16239,-161.16239
128.15333,-128.15333
22.585357,-22.585357
16.333274,-16.333274
93.980811,-93.980811
15.660955,-15.660955
9.3846265,-9.3846265
3.8354003,-3.8354003
56.515866,-56.515866
50.918159,-50.918159
114.6912,-114.6912
18.81259,-18.81259
93.528475,-93.528475
36.279665,-36.279665
44.913283,-44.913283
59.622419,-59.622419
166.9659,-166.9659
208.82705,-208.82705
30.581475,-30.581475
11.99148,-11.99148
74.779388,-74.779388
14.508293,-14.508293
15.914806,-15.914806
2.9742787,-2.9742787
111.46957,-111.46957
44.124345,-44.124345
33.402767,-33.402767
27.865065,-27.865065
81.204538,-81.204538
26.583194,-26.583194
23.586338,-23.586338
11.816766,-11.816766
61.541415,-61.541415
40.10887,-40.10887
71.688387,-71.688387
0.66264471,-0.66264471
188.33996,-188.33996
31.904977,-31.904977
2.9263864,-2.9263864
9.8024809,-9.8024809
34.174132,-34.174132
15.316719,-15.316719
79.568729,-79.568729
20.190597,-20.190597
153.57632,-153.57632
42.356906,-42.356906
14.90856,-14.90856
32.840649,-32.840649
122.19016,-122.19016
209.08381,-209.08381
16.189549,-16.189549
21.39168,-21.39168
90.597508,-90.597508
8.8281191,-8.8281191
20.345716,-20.345716
3.9893864,-3.9893864
133.76734,-133.76734
67.316975,-67.316975
64.687333,-64.687333
23.00723,-23.00723
52.324348,-52.324348
19.155704,-19.155704
19.145831,-19.145831
12.592339,-12.592339
103.30049,-103.30049
80.592421,-80.592421
80.918043,-80.918043
7.652767,-7.652767
149.94981,-149.94981
23.826837,-23.826837
16.718032,-16.718032
21.712016,-21.712016
106.20172,-106.20172
81.638392,-81.638392
27.503916,-27.503916
51.907007,-51.907007
45.499585,-45.499585
21.086689,-21.086689
3.3890041,-3.3890041
19.509161,-19.509161
70.887127,-70.887127
76.052729,-76.052729
39.608413,-39.608413
5.5414062,-5.5414062
165.87846,-165.87846
6.175612,-6.175612
18.49754,-18.49754
6.5800145,-6.5800145
97.016212,-97.016212
30.748205,-30.748205
102.81225,-102.81225
9.195902,-9.195902
98.887788,-98.887788
32.523014,-32.523014
69.405786,-69.405786
37.295938,-37.295938
193.67597,-193.67597
155.30288,-155.30288
41.353853,-41.353853
9.081039,-9.081039
61.975592,-61.975592
18.488731,-18.488731
9.977257,-9.977257
0.76446809,-0.76446809
112.89978,-112.89978
62.602553,-62.602553
24.593291,-24.593291
49.780915,-49.780915
56.812629,-56.812629
17.918245,-17.918245
3.4525539,-3.4525539
18.876904,-18.876904
73.583314,-73.583314
120.12713,-120.12713
37.229613,-37.229613
3.4730284,-3.4730284
144.72009,-144.72009
11.685139,-11.685139
10.407618,-10.407618
15.534187,-15.534187
80.217657,-80.217657
29.791036,-29.791036
118.17648,-118.17648
12.140039,-12.140039
94.486743,-94.486743
33.071512,-33.071512
35.6224,-35.6224
36.300414,-36.300414
210.48614,-210.48614
165.29456,-165.29456
32.315576,-32.315576
4.8930618,-4.8930618
62.466665,-62.466665
22.100408,-22.100408
3.2556783,-3.2556783
0.4624036,-0.4624036
29.237432,-29.237432
23.371829,-23.371829
77.049494,-77.049494
19.481694,-19.481694
134.54134,-134.54134
58.966863,-58.966863
18.294543,-18.294543
37.214433,-37.214433
118.44862,-118.44862
143.39324,-143.39324
19.117507,-19.117507
23.554954,-23.554954
108.21883,-108.21883
6.3813625,-6.3813625
34.451477,-34.451477
1.6613669,-1.6613669
152.19469,-152.19469
70.281698,-70.281698
53.74422,-53.74422
17.153279,-17.153279
55.63064,-55.63064
17.667064,-17.667064
41.267524,-41.267524
16.611563,-16.611563
88.933036,-88.933036
67.063446,-67.063446
102.59329,-102.59329
3.2620171,-3.2620171
147.49231,-147.49231
18.242738,-18.242738
8.3469359,-8.3469359
22.765373,-22.765373
55.972926,-55.972926
28.033112,-28.033112
108.41954,-108.41954
20.270556,-20.270556
111.3491,-111.3491
29.591182,-29.591182
26.339886,-26.339886
48.170718,-48.170718
158.96469,-158.96469
247.46415,-247.46415
21.847861,-21.847861
8.4178313,-8.4178313
60.971156,-60.971156
13.202964,-13.202964
12.954077,-12.954077
6.740771,-6.740771
93.279084,-93.279084
41.190795,-41.190795
37.970301,-37.970301
40.299847,-40.299847
85.894927,-85.894927
28.165163,-28.165163
10.902184,-10.902184
8.858245,-8.858245
70.191813,-70.191813
52.877557,-52.877557
56.352577,-56.352577
0.82339191,-0.82339191
202.46093,-202.46093
35.951666,-35.951666
5.0914099,-5.0914099
7.684256,-7.684256
152.39383,-152.39383
125.41236,-125.41236
45.198773,-45.198773
33.382458,-33.382458
23.996858,-23.996858
20.405068,-20.405068
3.0501153,-3.0501153
22.154406,-22.154406
107.79359,-107.79359
117.45807,-117.45807
64.497643,-64.497643
5.5009894,-5.5009894
122.85422,-122.85422
3.0071202,-3.0071202
11.807173,-11.807173
20.020339,-20.020339
63.834468,-63.834468
15.95415,-15.95415
69.941211,-69.941211
9.2233876,-9.2233876
135.24624,-135.24624
52.092212,-52.092212
38.277971,-38.277971
22.835642,-22.835642
148.16676,-148.16676
104.49106,-104.49106
26.780706,-26.780706
21.802813,-21.802813
88.340695,-88.340695
12.446781,-12.446781
26.199146,-26.199146
4.0692058,-4.0692058
36.619887,-36.619887
24.424279,-24.424279
76.483876,-76.483876
25.466833,-25.466833
120.67417,-120.67417
35.10303,-35.10303
2.2196677,-2.2196677
27.264789,-27.264789
146.22213,-146.22213
187.79774,-187.79774
15.337686,-15.337686
24.219671,-24.219671
83.385585,-83.385585
11.156913,-11.156913
32.143411,-32.143411
7.9240086,-7.9240086
167.41428,-167.41428
74.765366,-74.765366
49.687591,-49.687591
27.568818,-27.568818
47.843885,-47.843885
19.396434,-19.396434
12.172138,-12.172138
10.949527,-10.949527
105.75882,-105.75882
97.979602,-97.979602
84.312969,-84.312969
2.426596,-2.426596
126.67354,-126.67354
16.175122,-16.175122
7.2799955,-7.2799955
17.658641,-17.658641
94.815131,-94.815131
77.624414,-77.624414
33.232425,-33.232425
41.071476,-41.071476
70.665886,-70.665886
22.00443,-22.00443
4.7705333,-4.7705333
19.042141,-19.042141
47.59127,-47.59127
88.832267,-88.832267
54.645494,-54.645494
7.2904823,-7.2904823
186.15332,-186.15332
10.97129,-10.97129
9.7623104,-9.7623104
13.611495,-13.611495
66.346564,-66.346564
30.70241,-30.70241
135.54243,-135.54243
11.025215,-11.025215
110.98514,-110.98514
47.233784,-47.233784
83.894742,-83.894742
47.156371,-47.156371
175.04827,-175.04827
130.94087,-130.94087
45.093628,-45.093628
3.0952906,-3.0952906
84.356516,-84.356516
18.46523,-18.46523
2.6186948,-2.6186948
1.8472585,-1.8472585
115.4429,-115.4429
103.97295,-103.97295
62.837651,-62.837651
31.196199,-31.196199
42.398025,-42.398025
19.468033,-19.468033
2.8275854,-2.8275854
21.980549,-21.980549
89.718934,-89.718934
148.84512,-148.84512
58.214733,-58.214733
5.5469041,-5.5469041
144.1833,-144.1833
8.4752446,-8.4752446
10.999512,-10.999512
30.705888,-30.705888
39.14247,-39.14247
13.131918,-13.131918
94.277177,-94.277177
15.353993,-15.353993
177.20498,-177.20498
57.394256,-57.394256
40.452916,-40.452916
18.887004,-18.887004
125.29025,-125.29025
127.42642,-127.42642
27.769106,-27.769106
13.879283,-13.879283
106.82411,-106.82411
17.60299,-17.60299
3.5560767,-3.5560767
0.95993319,-0.95993319
77.010401,-77.010401
49.169013,-49.169013
93.618972,-93.618972
16.51783,-16.51783
84.48851,-84.48851
25.530409,-25.530409
24.879861,-24.879861
40.685476,-40.685476
172.56421,-172.56421
214.64009,-214.64009
29.50499,-29.50499
17.114713,-17.114713
54.961607,-54.961607
18.523942,-18.523942
32.722601,-32.722601
2.6786487,-2.6786487
122.75842,-122.75842
62.337759,-62.337759
30.501742,-30.501742
43.913337,-43.913337
60.000888,-60.000888
22.387168,-22.387168
12.100479,-12.100479
15.15451,-15.15451
80.076371,-80.076371
40.240569,-40.240569
59.150849,-59.150849
0.89622504,-0.89622504
184.35671,-184.35671
14.93659,-14.93659
3.1291049,-3.1291049
2.6296689,-2.6296689
133.94046,-133.94046
80.243758,-80.243758
53.867484,-53.867484
26.54753,-26.54753
43.026807,-43.026807
19.289754,-19.289754
1.3970708,-1.3970708
22.451882,-22.451882
88.305346,-88.305346
133.94393,-133.94393
67.918956,-67.918956
3.999316,-3.999316
125.01737,-125.01737
7.5718444,-7.5718444
8.2627194,-8.2627194
41.736333,-41.736333
38.868812,-38.868812
14.396969,-14.396969
99.826816,-99.826816
13.565077,-13.565077
154.40598,-154.40598
63.217985,-63.217985
24.062165,-24.062165
26.651997,-26.651997
140.83153,-140.83153
97.000406,-97.000406
25.806349,-25.806349
9.2818848,-9.2818848
109.3088,-109.3088
15.533977,-15.533977
5.827919,-5.827919
1.2110963,-1.2110963
68.256375,-68.256375
58.825163,-58.825163
93.195643,-93.195643
18.21865,-18.21865
76.73217,-76.73217
32.135657,-32.135657
24.819736,-24.819736
46.083737,-46.083737
183.42092,-183.42092
213.70789,-213.70789
22.005641,-22.005641
15.401909,-15.401909
62.41309,-62.41309
19.839951,-19.839951
24.718324,-24.718324
1.1758853,-1.1758853
132.19146,-132.19146
57.009093,-57.009093
23.751972,-23.751972
40.71203,-40.71203
68.965845,-68.965845
21.58296,-21.58296
17.536341,-17.536341
13.799662,-13.799662
73.20742,-73.20742
51.78344,-51.78344
58.414876,-58.414876
2.2240443,-2.2240443
169.42614,-169.42614
22.358275,-22.358275
1.7475714,-1.7475714
4.5849997,-4.5849997
43.252687,-43.252687
20.213637,-20.213637
62.350193,-62.350193
23.061688,-23.061688
131.22646,-131.22646
37.889463,-37.889463
4.8855913,-4.8855913
23.998669,-23.998669
136.2327,-136.2327
212.49121,-212.49121
13.389872,-13.389872
29.270992,-29.270992
76.081689,-76.081689
9.9919739,-9.9919739
32.855023,-32.855023
4.5993045,-4.5993045
156.21203,-156.21203
82.868609,-82.868609
49.982839,-49.982839
32.427555,-32.427555
43.085702,-43.085702
17.985692,-17.985692
13.198577,-13.198577
9.7801805,-9.7801805
118.31346,-118.31346
96.435185,-96.435185
66.924016,-66.924016
2.8751733,-2.8751733
134.29977,-134.29977
18.341203,-18.341203
11.016,-11.016
13.730963,-13.730963
92.029536,-92.029536
71.857074,-71.857074
36.049849,-36.049849
42.298802,-42.298802
58.181018,-58.181018
23.374892,-23.374892
2.0671043,-2.0671043
20.012464,-20.012464
59.243143,-59.243143
63.281062,-63.281062
51.677285,-51.677285
4.4954831,-4.4954831
191.18506,-191.18506
7.4264408,-7.4264408
12.630568,-12.630568
13.96358,-13.96358
80.471506,-80.471506
22.399566,-22.399566
122.99004,-122.99004
10.243387,-10.243387
112.8667,-112.8667
41.840872,-41.840872
74.284319,-74.284319
45.984331,-45.984331
169.92487,-169.92487
122.50691,-122.50691
50.190479,-50.190479
3.5863329,-3.5863329
73.863446,-73.863446
14.662089,-14.662089
7.1501562,-7.1501562
2.0622321,-2.0622321
48.351536,-48.351536
32.220828,-32.220828
128.61788,-128.61788
18.885713,-18.885713
102.10896,-102.10896
27.672255,-27.672255
19.042067,-19.042067
53.551031,-53.551031
168.87697,-168.87697
220.85941,-220.85941
25.673125,-25.673125
5.2115499,-5.2115499
67.10619,-67.10619
15.912585,-15.912585
13.422198,-13.422198
6.8638108,-6.8638108
102.80534,-102.80534
37.093788,-37.093788
37.19573,-37.19573
35.3177,-35.3177
93.7735,-93.7735
22.9567,-22.9567
9.1880295,-9.1880295
11.209432,-11.209432
61.525938,-61.525938
54.655996,-54.655996
71.749542,-71.749542
1.156914,-1.156914
192.48197,-192.48197
32.386299,-32.386299
3.1267029,-3.1267029
10.299491,-10.299491
155.43844,-155.43844
132.78529,-132.78529
41.582573,-41.582573
32.359582,-32.359582
32.041115,-32.041115
21.225037,-21.225037
8.8869567,-8.8869567
20.226759,-20.226759
92.152198,-92.152198
149.33995,-149.33995
68.02901,-68.02901
7.1601177,-7.1601177
119.94739,-119.94739
4.4170892,-4.4170892
9.54393,-9.54393
20.550044,-20.550044
51.211809,-51.211809
22.176741,-22.176741
79.719233,-79.719233
13.904028,-13.904028
132.52239,-132.52239
57.857922,-57.857922
45.963121,-45.963121
22.114762,-22.114762
153.55465,-153.55465
112.5648,-112.5648
24.63455,-24.63455
21.083433,-21.083433
100.10553,-100.10553
15.548852,-15.548852
14.695397,-14.695397
8.7149605,-8.7149605
95.56234,-95.56234
82.927103,-82.927103
30.788823,-30.788823
57.975156,-57.975156
56.092547,-56.092547
18.968607,-18.968607
2.7677801,-2.7677801
17.18798,-17.18798
74.623038,-74.623038
132.39056,-132.39056
30.496186,-30.496186
4.5886175,-4.5886175
165.95205,-165.95205
11.896223,-11.896223
5.5515924,-5.5515924
9.5571072,-9.5571072
81.194688,-81.194688
30.44483,-30.44483
111.91134,-111.91134
14.213734,-14.213734
112.16271,-112.16271
28.920017,-28.920017
55.701689,-55.701689
26.521178,-26.521178
191.70452,-191.70452
204.42098,-204.42098
35.096463,-35.096463
8.207516,-8.207516
61.229533,-61.229533
21.670182,-21.670182
1.6588043,-1.6588043
0.49083147,-0.49083147
34.891409,-34.891409
17.305054,-17.305054
77.316554,-77.316554
16.993661,-16.993661
145.01006,-145.01006
46.756002,-46.756002
17.777049,-17.777049
33.186142,-33.186142
109.72027,-109.72027
143.72643,-143.72643
24.805091,-24.805091
25.616142,-25.616142
98.391833,-98.391833
4.5670317,-4.5670317
43.225657,-43.225657
2.0161431,-2.0161431
142.55895,-142.55895
76.391034,-76.391034
65.767939,-65.767939
17.977989,-17.977989
47.507956,-47.507956
18.681869,-18.681869
30.207034,-30.207034
20.136448,-20.136448
96.411419,-96.411419
54.956078,-54.956078
104.05631,-104.05631
4.5300002,-4.5300002
160.6917,-160.6917
12.212818,-12.212818
10.905703,-10.905703
18.118043,-18.118043
27.113263,-27.113263
17.93305,-17.93305
93.793374,-93.793374
21.702203,-21.702203
145.06151,-145.06151
40.451939,-40.451939
8.504342,-8.504342
35.53626,-35.53626
128.62221,-128.62221
182.56443,-182.56443
18.545426,-18.545426
17.585672,-17.585672
100.82732,-100.82732
8.037672,-8.037672
20.821463,-20.821463
6.0635162,-6.0635162
141.7146,-141.7146
58.720097,-58.720097
62.55653,-62.55653
19.595693,-19.595693
59.893679,-59.893679
18.592502,-18.592502
17.293117,-17.293117
12.32732,-12.32732
90.08936,-90.08936
80.58325,-80.58325
99.181059,-99.181059
5.8775522,-5.8775522
143.93331,-143.93331
21.9615,-21.9615
11.68348,-11.68348
24.902791,-24.902791
106.71996,-106.71996
85.767736,-85.767736
25.047024,-25.047024
51.764105,-51.764105
58.0166,-58.0166
20.260541,-20.260541
3.3127452,-3.3127452
19.838839,-19.838839
56.536154,-56.536154
100.66348,-100.66348
40.108148,-40.108148
10.424911,-10.424911
164.72969,-164.72969
10.163578,-10.163578
15.784515,-15.784515
5.7919752,-5.7919752
79.295426,-79.295426
40.481152,-40.481152
112.3285,-112.3285
11.384436,-11.384436
99.392808,-99.392808
37.414083,-37.414083
77.693867,-77.693867
36.817973,-36.817973
196.83284,-196.83284
161.51718,-161.51718
36.369253,-36.369253
9.3774438,-9.3774438
72.825559,-72.825559
22.418646,-22.418646
4.0628608,-4.0628608
2.146411,-2.146411
128.94102,-128.94102
113.83757,-113.83757
47.06116,-47.06116
39.799209,-39.799209
32.759378,-32.759378
20.801274,-20.801274
0.90606828,-0.90606828
17.396567,-17.396567
102.37451,-102.37451
164.67588,-164.67588
42.023928,-42.023928
3.0019632,-3.0019632
124.54554,-124.54554
9.9471698,-9.9471698
7.1297064,-7.1297064
18.205352,-18.205352
49.459895,-49.459895
16.442402,-16.442402
74.794253,-74.794253
19.302811,-19.302811
162.30515,-162.30515
46.287661,-46.287661
36.28476,-36.28476
14.179853,-14.179853
142.37692,-142.37692
159.23574,-159.23574
23.686316,-23.686316
24.531435,-24.531435
93.80532,-93.80532
16.9509,-16.9509
7.4665174,-7.4665174
3.7022292,-3.7022292
62.843141,-62.843141
39.88622,-39.88622
112.65542,-112.65542
17.884508,-17.884508
104.37567,-104.37567
29.082722,-29.082722
42.839757,-42.839757
51.117031,-51.117031
153.48923,-153.48923
207.15099,-207.15099
39.984953,-39.984953
13.00373,-13.00373
68.357511,-68.357511
12.39051,-12.39051
22.658095,-22.658095
5.0790741,-5.0790741
100.94146,-100.94146
47.438183,-47.438183
40.586864,-40.586864
31.175632,-31.175632
73.813596,-73.813596
27.92557,-27.92557
15.43663,-15.43663
14.163364,-14.163364
66.329734,-66.329734
29.203761,-29.203761
71.520594,-71.520594
0.5001117,-0.5001117
206.82526,-206.82526
22.957286,-22.957286
4.6560826,-4.6560826
6.219916,-6.219916
91.422046,-91.422046
47.902137,-47.902137
31.738534,-31.738534
40.66732,-40.66732
70.506904,-70.506904
19.895033,-19.895033
1.7358105,-1.7358105
17.145939,-17.145939
57.045032,-57.045032
90.586826,-90.586826
40.23069,-40.23069
1.2794122,-1.2794122
168.53026,-168.53026
18.883637,-18.883637
8.64809,-8.64809
20.712402,-20.712402
65.703634,-65.703634
23.374496,-23.374496
140.31278,-140.31278
14.414085,-14.414085
116.01299,-116.01299
41.127346,-41.127346
50.456064,-50.456064
46.367223,-46.367223
184.03013,-184.03013
145.85534,-145.85534
39.617484,-39.617484
2.2563028,-2.2563028
79.290414,-79.290414
17.66257,-17.66257
0.76527098,-0.76527098
1.9058441,-1.9058441
43.942302,-43.942302
40.623348,-40.623348
67.646945,-67.646945
23.443467,-23.443467
111.6695,-111.6695
45.921529,-45.921529
14.750307,-14.750307
31.419478,-31.419478
143.43253,-143.43253
178.58593,-178.58593
18.019123,-18.019123
31.595237,-31.595237
90.435899,-90.435899
9.3628659,-9.3628659
35.665192,-35.665192
3.7646255,-3.7646255
178.85215,-178.85215
88.238134,-88.238134
43.676328,-43.676328
21.353598,-21.353598
38.823637,-38.823637
13.947384,-13.947384
28.186099,-28.186099
12.49733,-12.49733
106.73754,-106.73754
79.838726,-79.838726
84.875694,-84.875694
1.3346868,-1.3346868
123.49152,-123.49152
15.30883,-15.30883
5.0431352,-5.0431352
16.119718,-16.119718
75.179847,-75.179847
45.157437,-45.157437
96.194851,-96.194851
19.616507,-19.616507
90.704283,-90.704283
23.44927,-23.44927
21.349564,-21.349564
40.422118,-40.422118
187.59459,-187.59459
292.46054,-292.46054
18.703373,-18.703373
13.603723,-13.603723
49.218111,-49.218111
18.219715,-18.219715
12.917244,-12.917244
5.780714,-5.780714
114.34993,-114.34993
54.374922,-54.374922
29.525717,-29.525717
48.23126,-48.23126
64.916184,-64.916184
22.787976,-22.787976
6.8588888,-6.8588888
7.2207748,-7.2207748
86.331672,-86.331672
62.759613,-62.759613
43.958582,-43.958582
0.84782672,-0.84782672
173.19437,-173.19437
28.776611,-28.776611
2.2647682,-2.2647682
3.9213642,-3.9213642
127.14166,-127.14166
103.06563,-103.06563
54.882936,-54.882936
26.725526,-26.725526
33.495431,-33.495431
19.718694,-19.718694
3.4985251,-3.4985251
25.446709,-25.446709
85.959377,-85.959377
88.681414,-88.681414
70.941193,-70.941193
6.6471522,-6.6471522
144.26803,-144.26803
3.5506935,-3.5506935
12.312719,-12.312719
27.127499,-27.127499
51.739095,-51.739095
11.233454,-11.233454
86.209997,-86.209997
9.6965293,-9.6965293
161.20709,-161.20709
64.473595,-64.473595
52.73595,-52.73595
28.986679,-28.986679
126.70305,-126.70305
89.046521,-89.046521
32.783132,-32.783132
15.048475,-15.048475
107.07523,-107.07523
10.464355,-10.464355
14.160395,-14.160395
1.1631576,-1.1631576
121.91211,-121.91211
88.715251,-88.715251
59.167037,-59.167037
29.936406,-29.936406
38.178197,-38.178197
18.612895,-18.612895
0.72031344,-0.72031344
24.113419,-24.113419
95.098781,-95.098781
125.5906,-125.5906
59.778219,-59.778219
5.40842,-5.40842
136.82687,-136.82687
6.8581457,-6.8581457
9.3330191,-9.3330191
34.974753,-34.974753
43.652902,-43.652902
12.94529,-12.94529
89.532397,-89.532397
13.190268,-13.190268
168.75057,-168.75057
58.734462,-58.734462
28.662914,-28.662914
22.461933,-22.461933
129.15614,-129.15614
106.91053,-106.91053
27.824447,-27.824447
12.311311,-12.311311
101.8907,-101.8907
16.303137,-16.303137
7.7299307,-7.7299307
0.65669532,-0.65669532
78.870246,-78.870246
56.030387,-56.030387
87.586406,-87.586406
18.158968,-18.158968
82.032169,-82.032169
27.983414,-27.983414
32.508248,-32.508248
42.654511,-42.654511
175.556,-175.556
235.16277,-235.16277
24.623546,-24.623546
17.98391,-17.98391
54.32244,-54.32244
17.875689,-17.875689
26.579187,-26.579187
1.6520784,-1.6520784
124.71906,-124.71906
67.39101,-67.39101
29.269933,-29.269933
43.980989,-43.980989
59.317896,-59.317896
23.450073,-23.450073
17.055282,-17.055282
12.547196,-12.547196
83.048952,-83.048952
48.144726,-48.144726
54.408498,-54.408498
1.1498479,-1.1498479
176.98175,-176.98175
19.387474,-19.387474
1.8894658,-1.8894658
3.7039214,-3.7039214
39.47312,-39.47312
26.852672,-26.852672
71.497281,-71.497281
24.39436,-24.39436
117.24472,-117.24472
40.606409,-40.606409
4.1266581,-4.1266581
27.635088,-27.635088
150.74961,-150.74961
206.89271,-206.89271
13.29352,-13.29352
23.586325,-23.586325
81.360554,-81.360554
11.961755,-11.961755
25.982829,-25.982829
5.177475,-5.177475
171.77664,-171.77664
78.354638,-78.354638
46.119157,-46.119157
27.635975,-27.635975
47.201819,-47.201819
17.658577,-17.658577
17.738438,-17.738438
8.8546478,-8.8546478
112.25712,-112.25712
110.23773,-110.23773
75.287364,-75.287364
1.9929404,-1.9929404
121.19461,-121.19461
19.798382,-19.798382
9.5650745,-9.5650745
18.861643,-18.861643
99.732468,-99.732468
64.433134,-64.433134
31.257921,-31.257921
38.825785,-38.825785
66.645025,-66.645025
22.08961,-22.08961
2.2645277,-2.2645277
19.530849,-19.530849
51.768822,-51.768822
71.897978,-71.897978
55.983139,-55.983139
5.1879385,-5.1879385
180.70345,-180.70345
10.155807,-10.155807
13.554315,-13.554315
16.30582,-16.30582
71.082985,-71.082985
25.719831,-25.719831
131.49552,-131.49552
9.3560193,-9.3560193
105.11569,-105.11569
48.30775,-48.30775
67.348465,-67.348465
50.762408,-50.762408
179.74996,-179.74996
112.46796,-112.46796
44.430366,-44.430366
2.2827559,-2.2827559
82.236329,-82.236329
16.313814,-16.313814
5.355287,-5.355287
1.2631395,-1.2631395
55.604785,-55.604785
28.810615,-28.810615
119.32121,-119.32121
19.507585,-19.507585
110.72255,-110.72255
24.922485,-24.922485
24.723819,-24.723819
48.261709,-48.261709
158.77758,-158.77758
239.04119,-239.04119
28.442559,-28.442559
7.4201373,-7.4201373
59.801766,-59.801766
13.963622,-13.963622
15.04683,-15.04683
8.222059,-8.222059
93.923531,-93.923531
42.909806,-42.909806
43.563411,-43.563411
39.363159,-39.363159
84.597293,-84.597293
24.973282,-24.973282
8.4793472,-8.4793472
10.800494,-10.800494
68.568524,-68.568524
49.421748,-49.421748
65.408418,-65.408418
1.371605,-1.371605
204.28427,-204.28427
29.063654,-29.063654
5.0846719,-5.0846719
7.9268081,-7.9268081
139.64427,-139.64427
141.27087,-141.27087
44.275086,-44.275086
38.084366,-38.084366
29.087567,-29.087567
19.897322,-19.897322
6.7248426,-6.7248426
20.786781,-20.786781
97.019528,-97.019528
137.66546,-137.66546
58.592208,-58.592208
7.4104474,-7.4104474
133.63941,-133.63941
4.7244585,-4.7244585
9.2977639,-9.2977639
14.798909,-14.798909
54.957719,-54.957719
17.382676,-17.382676
69.202371,-69.202371
13.121914,-13.121914
148.69452,-148.69452
54.840926,-54.840926
50.551667,-50.551667
18.364122,-18.364122
138.20195,-138.20195
120.56998,-120.56998
25.965178,-25.965178
27.289971,-27.289971
95.064072,-95.064072
14.487314,-14.487314
18.588384,-18.588384
7.5708598,-7.5708598
101.10656,-101.10656
72.917224,-72.917224
25.694126,-25.694126
54.685654,-54.685654
66.472058,-66.472058
19.019301,-19.019301
2.1151638,-2.1151638
18.138124,-18.138124
64.600169,-64.600169
142.0511,-142.0511
32.349948,-32.349948
6.8202241,-6.8202241
159.0662,-159.0662
14.836895,-14.836895
6.1039393,-6.1039393
10.503374,-10.503374
69.559324,-69.559324
